__ObjectId,Date,latitude,longitude,PK_SiteClass,ClassName,SiteName,Description,FK_Site,Elevation,
252,x9/21/2011,32.590337570784,-109.766007423102,904d71d0-69ea-48c6-a099-6eeeeb22efe6,Righthand Pasture,03-05-04-00417-17D-K01,,0246c8ec-eb8f-43c7-aade-632175c6eeaa,
253,x9/24/2009,31.3451377274093,-110.666203206384,7dec5091-82f7-4bc4-8d1d-6f2aa85da5dd,Fourteen Pasture,03-05-03-00345-013-C04,Start 185 Degrees,95fba542-5257-4638-b944-9f9e3bdef11f,
254,x10/17/2020,31.462423437841,-110.807152163735,90e24dae-a053-4967-a12e-6fec7e0ce8c5,Upper 3R Pasture,03-05-03-00324-002-C06,From shapefile,4cf63709-88d5-433c-928d-278daeab650a,
255,x9/14/2020,31.7061790075695,-109.436639582286,0d7bd628-d5a3-4093-a557-70be1b9bf879,Meadow Pasture,03-05-01-00120-202-C02,From Site Notes,c368b27b-c4e7-4253-878c-f65cc6577459,5193
256,x10/17/2020,32.2376628473089,-110.650147541313,5570323b-c746-4547-b5dc-71cfa38770b8,First Pasture,03-05-05-00504-005-C01,From shapefile,7fc4981c-0528-40cc-b101-bd4d461d6093,
257,x10/16/2020,32.7368521840822,-110.372631469994,17d027a8-d912-4ede-b347-72d692a74978,Mud Springs Pasture,03-05-04-00426-26C-K01,From Shapefile,3ba5c63c-8f1a-4a64-bf33-13a45a92c0b6,
258,x9/19/2020,31.5261651457942,-108.978237559765,2af80557-e0e3-45eb-8ee4-73d67d6928aa,Upper Forest Pasture,03-05-01-00137-372-C01,From Shapefile,64f16642-0449-48c2-b89f-b55fdf42a38e,
259,x10/16/2020,32.3780683476173,-110.152127264392,1718e938-6541-43ef-a3c0-7446640f43d2,Polecat Pasture,03-05-04-00448-48A-K01,From Shapefile,9c8515c8-171a-4544-80db-3e9e613865c0,5915
260,x2/15/2006,31.7175221818279,-109.430370676321,0a3cc6d0-a776-4604-acd7-744efe23e0b7,Lower Bruno Pasture,03-05-01-00120-203-C01,From Site Notes,8f74fd3e-2883-4e2e-b29a-e3fd1b8d9b55,5334
261,x10/17/2020,32.1545655676353,-110.445476577521,ba9023a6-dcd7-4146-b88f-7467e8778abb,Bull Run Pasture,03-05-05-00518-002-C03,From Shapefile,b38f9bdd-f040-4471-b0f7-e55575ec40ed,
262,x10/21/2009,31.8021550841035,-110.767256174755,7968a6bf-2f42-414f-8a09-74a990564800,Deering Spring North Pasture,03-05-02-00238-001-P02,,443db598-bae8-4c4c-882d-18bc715747e2,5043
263,x9/21/2010,32.7898332910266,-109.985195434748,7cf1f118-772b-4241-a175-74fd57a3ca83,Taylor Pasture,03-05-04-00411-11C-K01,,b12814af-b769-4b8b-a901-a28937cfd97d,
264,x9/22/2020,31.9061062247492,-109.413673837847,5a9caa1c-95be-4471-92c9-75b0e4b7400e,Witch Pasture,03-05-01-00105-503-C04,From Shapefile,2b5a3f1f-073d-46f6-8222-67ab02a41527,
265,x9/22/2020,31.9020111647606,-110.041631996742,f5c47240-837a-4520-8d4b-75b5093f59b2,Packard Pasture,03-05-01-00154-544-C02,From Shapefile,252c5e25-c930-4663-9f02-70a022fe62eb,
266,x9/24/2013,31.6123936484059,-110.615227535568,6ddb45e8-0b0d-4ddc-ad6f-764733bb8cc5,Rincon Pasture,03-05-03-00334-004-C03,,893f8e79-8fb5-4a05-828e-e099553d53c2,
267,x10/17/2020,32.5144135433771,-110.834100333069,13e66639-97b3-42bd-933d-766dc467deb4,Deer Park Pasture,03-05-05-00513-004-C01,From Shapefile,eef2d43a-a768-45e7-8e23-ac1ac49e59b2,
268,x9/21/2012,31.386594483462,-110.532610918598,4f9ddda6-7232-4de5-83da-76ba1e124c55,Jones Pasture,03-05-03-00326-003-C01,,60efe211-1faf-4cae-bf25-b832cc7d7656,
269,x10/20/2010,31.4212506851458,-109.016707709619,92b541fb-8a9f-4b16-ac15-789d966aef26,Upper Guadalupe Pasture,03-05-01-00143-431-C01,T1,ba97f484-603a-4eb6-97b2-804c9eea79ee,5000
270,x12/13/2010,32.5573543040192,-110.233463233183,62188433-8b86-4799-ac02-78d84511476b,Lower Pasture,03-05-04-00433-33B-K01,,ff20cce0-1fa3-456a-bd87-3573f28679ce,
271,x10/17/2020,32.2067885708524,-110.459664766518,d1c84919-4bab-4093-a4c5-799ae39c21c1,Lower Pasture,03-05-05-00517-002-C01,From Shapefile,b02ee91e-2453-427b-9d31-663e947a7fa0,
272,x10/17/2020,32.2155215187018,-110.453437114636,d1c84919-4bab-4093-a4c5-799ae39c21c1,Lower Pasture,03-05-05-00517-002-C02,From Shapefile,c61041d4-eb04-4a0f-bcc0-c5d7716a1e56,
273,x11/4/2009,31.6720699352677,-110.95344444693,5cf34b3b-08e4-4e79-964d-7a16c7a42e26,Agua Caliente Pasture,03-05-02-00245-001-C02,,718c9c6d-24f0-4d1f-ac56-5172d2439e9d,4180
274,x11/3/2009,31.6953507368196,-110.939915368722,5cf34b3b-08e4-4e79-964d-7a16c7a42e26,Agua Caliente Pasture,03-05-02-00245-001-C03,,5c026297-7c5e-4f68-8fd5-011942d3dcc4,4329
275,x11/3/2009,31.6575356281629,-110.95511827802,5cf34b3b-08e4-4e79-964d-7a16c7a42e26,Agua Caliente Pasture,03-05-02-00245-001-C04,,ed2168c0-ecb7-465e-84fb-872878a14b9a,4052
276,x11/4/2009,31.6804183273486,-110.938701120513,5cf34b3b-08e4-4e79-964d-7a16c7a42e26,Agua Caliente Pasture,03-05-02-00245-001-K01,,6c4a9dc2-f9bf-43ad-a117-557f0130f1d8,4492
277,x10/16/2020,32.9153505933588,-110.298461380063,f0066143-a371-4e76-bd3f-7adcaa3e3ce7,South Reef Pasture,03-05-04-00451-51A-K02,From shapefile,ab494849-0a30-4242-b5d9-9d1e1584f4d0,
278,x10/16/2020,32.9103177187674,-110.309879166032,f0066143-a371-4e76-bd3f-7adcaa3e3ce7,South Reef Pasture,03-05-04-00451-51A-K03,From shapefile,0995cd8a-3123-471c-b6ae-131537c95ecf,
279,x11/10/2011,32.7939383048402,-110.098489741727,d3fb283c-1f06-465d-bfbb-7b5646e6a8a7,Two Troughs Pasture,03-05-04-00410-10A-K01,,b5c852ab-da15-4117-ad51-2f95d62f7cd9,
280,x9/21/2020,31.8830882330087,-109.921635570036,903091b3-d184-440b-84ec-7c1585f36e63,East Noonan Pasture,03-05-01-00157-578-C01,From Site Notes,62193e09-ec97-4f1f-b509-5898238d10f6,
281,x11/21/2016,31.607597692352,-109.016265545989,5de062df-7e7d-4523-b88a-7cf0f10534ff,Upper Deer Creek Pasture,03-05-01-00129-291-C04,From Shapefile,c4bc342b-5eca-429a-a095-8729210bf6d6,5260
282,x9/22/2020,31.8383248290596,-109.904772774069,75f1edd2-dd33-42f6-aef3-7ebcc7edb341,Upper Forest Pasture,03-05-01-00161-611-C02,From Shapefile,243f8351-222e-4083-a768-1d0e9b5a0392,
283,x9/29/2011,31.520369904231,-111.331764096655,c29af25a-dba2-44f8-b11e-7ec1d8a528e9,Mule Shoe Pasture,03-05-02-00205-004-C01,,d454e48c-8b29-42af-9a80-f45c8c6f4d79,
284,x10/27/2011,31.5735826383302,-110.532239053568,22ffe7e4-7663-4715-bdd5-8033bc4ef808,East Pasture,03-05-03-00336-003-C03,,47eee725-7a38-4a1e-b825-0f302d5225fb,5000
285,x9/22/2020,31.9626047620412,-109.396757613883,2a488b7b-dcf1-4248-8f09-80492b967938,Pine Canyon Pasture,03-05-01-00104-402-C03,From Shapefile,5e9f8074-7adf-4e0f-85c7-f4442fbf0e9e,
286,x10/21/2014,31.3818173013031,-110.820873497235,e7bfc53b-cf09-4647-ba6c-809edfcf2718,Bull Pasture,03-05-03-00351-005-C02,,eef8504f-eaba-44cc-beaf-da022b3141b6,
287,x11/22/2010,32.5398613808234,-110.796853586342,413b8e39-a869-46a3-9980-80b9ae1f5bba,Pig Springs Pasture,03-05-05-00503-002-C01,,7b91d860-e51d-4981-aedc-5a8c714f29fa,4520
288,x11/23/2010,32.5548154032861,-110.784336203642,413b8e39-a869-46a3-9980-80b9ae1f5bba,Pig Springs Pasture,03-05-05-00503-002-C03,,78fd7498-4ebb-4281-bb3b-1ee85c90191f,4370
289,x10/24/2011,32.6635802070521,-110.277443169824,b034f2c7-8d98-49b8-b8fa-812d5b262d4b,Upper Home Pasture,03-05-04-00429-29H-K01,,18ac5260-5253-464c-84fc-f09ca8dff1bc,
290,x9/22/2020,31.5874296623093,-109.068684132751,3f6824ff-5060-4fbb-bb17-81485e60c1cb,Skeleton Pasture,03-05-01-00131-311-C01,From Shapefile,3dbf54fa-466a-4332-8189-5080a1dcda90,
291,x9/22/2020,31.5645265563166,-109.076983802955,3f6824ff-5060-4fbb-bb17-81485e60c1cb,Skeleton Pasture,03-05-01-00131-311-C02,From Shapefile,99b3db50-4650-4163-abf9-cc42a775bff9,
292,x9/22/2020,31.5454155431531,-109.074163443936,3f6824ff-5060-4fbb-bb17-81485e60c1cb,Skeleton Pasture,03-05-01-00131-311-C03,From Shapefile,b687c42a-48ae-4501-8fd1-1635fd7d5d05,
293,x10/1/2010,31.4106748135779,-110.513008338097,88e65539-f622-424b-bc90-820aa8699772,Paloma Pasture,03-05-03-00326-004-C02,,9e12fa89-4b0c-41d0-bda8-677eed164474,
294,x9/14/2020,31.6173675007134,-109.429861735414,1199f934-bbe0-4043-8d84-8432d17af122,High Lonesome Pasture,03-05-01-00122-223-C03,From Site Notes,1084db58-429f-47d5-98f4-a6d2874ddb55,5040
295,x9/22/2020,31.8217361379396,-109.942276458462,258a7c54-ffa9-48f5-9bf3-845d2d48b896,Reppy Pasture,03-05-01-00160-601-C01,From Shapefile,d67bb769-fb5b-4076-8a86-a50063d43f86,
296,x9/19/2020,31.7211514013321,-109.151433983327,206f4e1b-fc15-4908-a576-848c915b8ef3,Klaus Pasture,03-05-01-00119-193-C04,From Shapefile,399b6ca3-f3c9-4625-8c89-0c701c4a0b24,
297,x9/14/2020,31.8509380928646,-109.911250538224,111cb8be-abeb-4509-b2d3-8520c2e5dbed,Lower Forest Pasture,03-05-01-00159-591-C01,From Shapefile,c0126f88-c0c4-44ff-b93f-42789380d4c7,5200
298,x9/20/2010,31.8410996726323,-109.907487661866,111cb8be-abeb-4509-b2d3-8520c2e5dbed,Lower Forest Pasture,03-05-01-00159-591-C02,,6db5d6fd-b1e4-4e8b-b378-18a04c8e3047,5180
299,x9/22/2020,31.711229460322,-109.243293662332,1bd13fbe-ab9d-4832-b36f-854d3ba0cf00,Southwest Pasture,03-05-01-00117-171-C02,From Shapefile,d474af18-d598-4b25-bbd4-aab9d543d6ff,5330
300,x10/28/2010,31.8203353224718,-110.698824780319,2b7e9009-4bd7-4a38-8956-860219f8c011,North Pasture,03-05-02-00253-002-C01,,70b85a61-72a6-47c7-90ff-af4d5c167eb6,5050
301,x10/13/2009,31.3831458802258,-110.671548291889,eebab04c-1d55-428d-99d6-86111fef90f1,Callahan Pasture,03-05-03-00342-004-C08,,685b2a55-83a0-4299-8486-f70dbdf18a9c,
302,x9/22/2020,31.8926741500683,-109.126097909619,87ca2385-69fa-4688-b6f7-8616d4ef8fac,Cienega Pasture,03-05-01-00163-108-C01,T1,6a33fbbf-74b6-47cb-9390-0ce515dfdd20,
303,x10/21/2015,31.9012575745002,-109.124031368106,87ca2385-69fa-4688-b6f7-8616d4ef8fac,Cienega Pasture,03-05-01-00163-108-C02,From Site Notes,8e39601a-0599-4274-8024-5c96b329b255,4839
304,x10/17/2020,31.3628650141695,-110.474297786677,9ee6d737-a137-4e16-a31f-864fe5ec04d0,Tom's Pasture,03-05-03-00307-002-C06,From Shapefile,ed0801e0-33fc-40d5-8f73-fc7eef1c64b9,5115
305,x11/17/2014,31.3685084118823,-110.464434501028,9ee6d737-a137-4e16-a31f-864fe5ec04d0,Tom's Pasture,03-05-03-00307-002-C07,,64136883-2f44-414b-b93b-7307bbc447c1,
306,x9/22/2009,31.5413053186562,-110.57487623225,6f567e2f-975f-4f44-b4a5-86957a94abe9,South Mountain Pasture,03-05-03-00334-029-C01,On slope above loamy upland. Limestone hills. 16-20" 4-1 MLRA.,337307f8-3b6b-41a4-929e-b09a94b09938,5448
307,x10/1/2015,31.3731469636885,-111.043347355626,094060e1-804b-45bf-99fe-873282c27d71,Upper Marstellar Pasture,03-05-02-00218-001-C02,From Site Notes,1e6e9561-1e32-458f-8052-fd626ad5af7c,4345
308,x9/19/2020,31.9736657452531,-110.043766787755,f5befae9-c156-48bb-8f1d-874c5071910f,Horse Trap Pasture,03-05-01-00153-533-C04,From Shapefile,aafc53b3-0b36-4f57-9953-d120eeefef42,
309,x10/15/2020,31.7587927524584,-110.713110481267,8e94b442-1779-495c-9073-87658b70e005,South Forest Pasture,03-05-02-00236-003-K02,,3290b11d-a0f1-4c85-9f70-4df88b8bc554,5063
310,x10/13/2009,31.343808507341,-110.439964462947,76a9efb8-c3e2-4185-af7e-87d9fdb5e0a5,Mesa Pasture,03-05-03-00309-001-C02,,6f7e68e0-87ce-44bb-9f21-b7eb449d504a,
311,x10/16/2020,32.4982313876529,-109.807958734706,2fdbce92-2bd7-423f-a926-8914ba6978b9,O-O Pasture,03-05-04-00452-52D-K02,From Shapefile,2144bc2b-2d82-455c-9ecb-f8bffec33ba9,
312,x9/22/2020,31.6782063866723,-110.751624425229,bf52daa4-5835-4195-8c94-8ab3eb450837,Lower Adobe Pasture,03-05-02-00247-004-C02,2015 Site,b3a55540-3f17-47d4-9ab0-13c60a6cbc60,
313,x9/22/2020,32.0911846692161,-109.322677524971,489480ec-3a9b-4b5c-8e96-8b2770239a83,Lower Wood Pasture,03-05-01-00146-470-C05,From Site Notes,edb124ab-c0e8-4f0e-a285-85da142076f9,5118
314,x10/17/2020,32.572891600514,-110.707554034615,8869cd2f-59ed-48fe-8f43-8b4e57b0a0ae,American Flag Pasture,03-05-05-00508-001-C01,From Shapefile,6a8ac56d-899b-44cf-8b47-c18a0680551d,
315,x10/17/2020,32.5644904088707,-110.73056990969,8869cd2f-59ed-48fe-8f43-8b4e57b0a0ae,American Flag Pasture,03-05-05-00508-001-C02,From Shapefile,f8fc8ccf-23dd-4ed7-9355-25144a6e9b4f,
316,x10/17/2020,32.3386367639966,-110.568033899481,4247059a-e860-4a87-9bbb-8c03dddf228c,Bullock Pasture,03-05-05-00502-008-C01,From Shapefile,fd68d3db-6688-49cc-b54b-77a5a04bff6a,
317,x9/22/2020,31.8758563904559,-109.366327307184,1c9febb1-57d1-4c0c-aa8f-8c4f43511542,Turkey Pen Pasture,03-05-01-00106-604-C03,From Shapefile,45a7b4da-70b8-4a24-9dc0-2efbf34e0ac6,
318,x10/30/2014,31.3481277083825,-110.760696273651,4d4eb3ac-3416-4dee-807a-8cc50c23c13a,Sierra Tordilla Pasture,03-05-03-00353-001-C07,,f65cbd10-01e4-4941-8f25-7ccd20562abd,
319,x10/7/2011,31.8871996975488,-110.367780968843,87985e91-5cb3-4898-8465-8d1e8ef0c2c5,Sabin Pasture,03-05-03-00303-004-C02,,6266549b-4fd0-48ca-97b6-d79b2f8b43b9,
320,x10/16/2020,32.6286613923071,-109.914159953387,85fd3732-3e60-4a63-acb9-8d7f4b1ccd38,Gold Gulch Pasture,03-05-04-00413-13C-K01,From Shapefile,c4ebcd52-e39a-433e-bfea-72b0846cd23e,
321,x11/18/2010,32.8591663661451,-110.198356037686,ea103225-e9b0-458a-93fb-8dce0dfdb506,VJ Pasture,03-05-04-00407-07A-K03,,e6e4864b-2b25-456e-86d3-99ac1d329ae4,
322,x10/16/2020,32.7273974119931,-110.351119220321,10e7900b-d6bf-493e-8c6a-8dd1f44014cf,Bottle Canyon Pasture,03-05-04-00426-26B-K01,From Shapefile,3eafa8fd-d4ba-489b-b765-2d2f3e9f5904,
323,x9/30/2011,31.5652000890825,-110.570563428449,e278fa97-2b26-42bf-a59a-8e8206216f60,Collie Pasture,03-05-03-00334-027-C03,,1e45d996-0da9-4703-b079-52bbd00c83e3,
324,x11/15/2010,31.7998161932636,-110.776104178825,bf504370-168f-43ef-a344-8ee25f74af24,Pasture 2,03-05-02-00235-002-C02,,f72d2dfe-a164-40f7-80ff-2af8ee70e68f,4891
325,x10/16/2020,32.57688444433,-110.412741492524,b98dcde3-bc74-4544-9f89-9001a27011cb,San Pedro Pasture,03-05-04-00441-41A-K01,From Shapefile,1be4f11c-5503-41ed-937e-3db44e57b225,
326,x10/28/2014,31.4140310665037,-110.798529624182,9dc785ce-0a3c-4585-891f-902894071f05,Javelina Pasture,03-05-03-00351-002-C05,,fa0847fe-38a6-4517-8353-1a767f9ece11,
327,x1/10/2011,32.4618489218631,-110.199671107569,a9d7b4a9-861e-4c10-ac81-90b753093934,Pasture 4,03-05-04-00437-37D-K04,,90cae741-5b05-4b33-979d-23520a8a98eb,
328,x10/13/2009,31.7039095071837,-110.79682920125,a7149c25-6426-414a-8aad-90c164a69699,Pasture 1,03-05-02-00240-001-P04,,ae18491c-7c96-4cd1-b7bc-8c979cf55267,5824
329,x10/17/2020,31.3936018922133,-110.460579196675,29cd99b5-40e6-4c27-9960-90f52628f335,Menefee Pasture,03-05-03-00307-001-C05,From Site Notes,c8204b0e-e8c8-48ac-b505-208599a263ea,
330,x10/24/2018,31.7704232764938,-110.836054488178,1b2d7f34-58c8-4864-b6aa-912df560173a,Lower Sawmill Pasture,03-05-02-00239-003-C02,,c3439aeb-10c6-4cbd-9e48-3d88a904a105,
331,x10/1/2010,31.3666613125214,-110.482636221539,8f0e0929-9520-4d4b-ad97-933a707410fd,Tank Pasture,03-05-03-00326-009-C03,,5887bd6a-d6a1-4fa8-b3e9-8d798102f810,5200
332,x9/22/2020,32.1301054183215,-109.372390157879,4e9a7ff0-e028-4602-9d50-936412185644,Lower Emigrant Pasture,03-05-01-00146-462-C01,T1,fc1ce7a7-069f-4b29-82ee-2f5f6167bfdf,4950
333,x9/22/2020,32.12520681785,-109.36673217947,4e9a7ff0-e028-4602-9d50-936412185644,Lower Emigrant Pasture,03-05-01-00146-462-C02,From Shapefile,8d01faef-2196-4d59-a2a3-96637697ba13,4900
334,x9/23/2010,32.7778916844524,-109.87244986062,f8f56ba7-ea18-466d-9331-93d8ef41cd1a,White Streaks Pasture,03-05-04-00423-23A-K01,,0c7fdc68-ceb2-46b3-add7-ba1233e54f0f,
335,x10/16/2020,32.7403011060337,-109.792589873348,eaec6e27-ea28-4e65-be75-942d1d34aa42,Deadman Trap Pasture,03-05-04-00415-15F-K01,From Shapefile,8a9a0a9d-8684-4966-8c03-e97531d85913,
336,x10/29/2009,31.8509566724436,-109.387966044662,1c464dc2-40e0-4c09-8497-94543307a009,Middle Pasture,03-05-01-00111-112-C02,T1 Start,6402e3ab-52be-4923-b980-7f81584edd13,
337,x9/27/2010,31.6196979419753,-110.781808371215,cfda2d55-2b78-40fc-ab89-957d84656458,Basin Pasture,03-05-02-00250-006-P03,,4c444c8a-281d-45bd-b3db-bb44651ef6d8,
338,x1/5/2011,32.5083585805581,-110.229812594195,1a0b99ff-1ff8-47c2-ba52-970759f90bcb,Lower North Ash Pasture,03-05-04-00434-34F-K01,,b4676f04-627e-4a13-a62b-1d7b24e5dc93,
339,x10/17/2020,32.2482435970255,-110.624533946481,6465eda0-1f7e-4091-ba64-97e6d50528a6,Middle Pasture,03-05-05-00504-009-C01,From Site Notes,9a4d9422-62a9-46ca-8e03-30a7941c4fff,
340,x10/17/2020,32.274023838666,-110.611674846618,6465eda0-1f7e-4091-ba64-97e6d50528a6,Middle Pasture,03-05-05-00504-009-C03 (2014 events need to be merged once protocols are merged),From Site Notes,b430fc9c-ebc0-4086-89fa-e188d6a1c82e,
341,x1/2/2004,31.3987455473769,-110.413510082112,141fb1bf-8bee-4554-bb24-97fd0b29babf,Lower Joaquin Pasture,03-05-03-00326-020-C02,,6eec345c-79ae-4e76-a340-fa105cf14e47,
342,x10/17/2020,32.0841320831527,-110.597581139213,1b0318e5-774c-4ecc-9d6d-987f615a9102,Rincon Pasture,03-05-05-00524-001-C01,From Site Notes,fb4693da-570c-4f72-99a6-878f7a10960d,
343,x10/17/2020,32.093963952097,-110.594231556617,1b0318e5-774c-4ecc-9d6d-987f615a9102,Rincon Pasture,03-05-05-00524-001-P01,From shapefile,8c8cf763-d53a-47dc-bada-77dcf41fdd5f,
344,x9/23/2020,31.5274772451118,-111.375059852732,8e139b5d-f919-4a6c-893d-99028df39632,Upper Mill Pasture,03-05-02-00202-005-C05,From Site Notes,34c866a6-2149-4701-a9aa-13117d34273c,4135
345,x10/3/2018,31.7480129016784,-110.876616453385,bed6a37c-3819-4ca6-a7f3-9914a511e18c,Missle Pasture,03-05-02-00243-001-C01,,212458bd-80a0-494c-9751-c304f4168e72,4529
346,x10/15/2020,31.7698444418026,-110.716973265382,9c7726c6-92ad-42a6-b077-994b0d8106f3,Mesa Pasture,03-05-02-00236-005-K01,,87a99307-dc9b-4618-867e-0f7f8455905e,5068
347,x10/17/2020,31.5109063090449,-110.478989244854,e5f10515-aab6-4c6b-bd9f-99744f4ad62b,Mattthews Pasture,03-05-03-00327-005-C01,,ae2b9ff2-4f5b-4899-b551-936c5667b150,5265
348,x9/21/2020,31.7539185741012,-109.402635538855,cfba12b5-fd5b-448e-99eb-99b0e5c896bd,Private Riparian Pasture,03-05-01-00115-153-C03,From Site Notes,88c9822b-673d-4150-bbd5-ad28cb24999c,5373
349,x9/21/2020,31.6362653032928,-109.386399214804,7f91d11d-b6e0-494b-a794-9aa9a2838778,High Lonesome Pasture,03-05-01-00125-251-C01,From Shapefile,bd6c3939-f0c9-4502-ad82-9b774f3ca4b6,
350,x10/17/2020,32.0832584667135,-110.457637774111,143b0ace-6818-4e60-9bf9-9ad4272ad8dc,Ash Creek Riparian Pasture,03-05-05-00520-006-C04,From Shapefile,8ca7bbd2-ba70-486a-afc1-5cb66a721bf1,
351,x9/15/2010,31.7501178441979,-109.35910212418,9f7ef1c1-039f-4c80-b207-9c7ab2beafa4,Lower Cottonwood Pasture,03-05-01-00114-149-C03,T1,9b91b812-311c-46e0-98f7-b8790de7c2f2,5700
352,x12/22/2009,31.7396469893579,-109.34322159325,9f7ef1c1-039f-4c80-b207-9c7ab2beafa4,Lower Cottonwood Pasture,03-05-01-00114-149-C05,Start T1,accc0297-3ea4-460b-9cb5-cdc313eabfe0,5853
353,x11/20/2012,32.9541202280619,-110.268722446682,0b95426f-d579-4441-87cd-9d190fa2d92f,South Pasture,03-05-04-00403-03A-K01,,177b37ab-7712-4b95-b919-46b0b5b8df55,
354,x10/16/2020,32.9746534199287,-110.289624351007,0b95426f-d579-4441-87cd-9d190fa2d92f,South Pasture,03-05-04-00403-03A-K02,From Shapefile,f925b45c-c0ed-4c13-a59b-e1b419010e2d,
355,x10/14/2009,31.8754888749576,-109.937296552088,612b589f-0b92-41d3-be71-9d6719f27c4f,Lower Middlemarch Pasture,03-05-01-00158-585-C03,T1 Start,2af5e1ca-720f-43c2-bbc6-3fb80da60740,5315
356,x10/15/2020,31.7514103812633,-110.696545747335,2d8ebd55-4aab-4f74-a910-9deae6691674,Velsir Pasture,03-05-02-00236-001-P02,,5ee21e2a-111d-4d88-926b-d08074d6bc04,4954
357,x10/19/2009,31.8692504415374,-110.717589648016,83ee77e0-9ff2-4b30-8979-9dff264c751f,DeBaud Pasture,03-05-02-00232-001-C02,,eeba20bc-b7e0-4049-8e45-e1ae3c3214e8,4678
358,x12/15/2009,31.8811232251555,-110.701746296684,83ee77e0-9ff2-4b30-8979-9dff264c751f,DeBaud Pasture,03-05-02-00232-001-C03,,7a3177b8-7572-4746-90c4-3a0bafce8c15,4551
359,x11/17/2010,32.4925406291983,-109.726133930344,d0998de7-e125-4128-bdc9-9e6cb8412ae0,Ten Pasture,03-05-04-00422-22A-K01,,0e9c3a7f-db88-481a-9f92-9f8566172332,
360,x11/17/2010,32.4700354556717,-109.74591253274,d0998de7-e125-4128-bdc9-9e6cb8412ae0,Ten Pasture,03-05-04-00422-22A-K02,,180423a9-7cc0-40f7-87fd-7c37c862e48e,
361,x9/4/2013,31.4431497509873,-110.556061499668,03469f60-bb03-4223-92d6-9e88786507a4,Apache Pasture,03-05-03-00301-001-C01,,b7f38bdb-fd66-406a-bd19-389b86112a44,
362,x10/17/2020,32.1696645089796,-110.455196019635,96cc8c07-16a1-46f7-aea1-9edffbae8890,South Pasture,03-05-05-00519-002-C01,From Shapefile,0d42fe07-72cd-4636-8f88-8936081ab47f,
363,x12/14/2009,31.3844329984539,-111.082792610354,9a5f77ce-b7cf-4dd7-9cd3-9f498c37eff1,61 House Pasture,03-05-02-00215-008-C02,,b39f915c-faa8-4f59-a7bf-9843fe70ef1b,
364,x10/6/2009,31.5232864882576,-110.558547843245,16c56652-b055-4d2d-8b8b-a003cb6e9e20,Canelo Pasture,03-05-03-00332-003-C01,,b93b057c-35fb-4197-b78d-ec837478662f,
365,x9/23/2020,31.5085652421603,-111.107829243309,2e743e15-9cd3-4c53-90ff-a007ebbd03a8,Upper Camp Loco Pasture,03-05-02-00212-014-C07,From Site Notes,d0f0fdae-cada-49a6-b83d-36e071884386,3913
366,x10/14/2010,31.7510660399468,-110.75921176037,8a08267a-c6ce-473b-9f4d-a20897be2eec,West Pasture,03-05-02-00253-006-P03,,e3104a1c-3488-463d-bbc1-935cdd7fcfcd,5430
367,x9/21/2020,31.3952441947778,-108.955202474109,31a6f44b-0b57-4781-9342-a2430627220f,Cresent Pasture,03-05-01-00136-008-C03,From Shapefile,396c80d5-b2ac-4acf-8ad3-748c19880c2b,5395
368,x9/21/2020,31.3854309768042,-108.967717050016,31a6f44b-0b57-4781-9342-a2430627220f,Cresent Pasture,03-05-01-00136-008-C04,From Shapefile,e3221b9b-4ab5-42f0-9928-f5e69f3a88af,5278
369,x10/16/2020,32.675558252398,-110.254106436802,f0613f7a-8f63-4f9d-85af-a2d36850c701,Upper State Pasture ?????,03-05-04-00429-???-K01 ????? (Upper State),From Shapefile,d37679f6-ea2e-4f8e-a730-80f289cd2edb,
370,x9/22/2020,31.9570010360513,-109.31578989694,b224d691-6b87-493b-bfd8-a2e459377768,Upper Pinery Pasture,03-05-01-00104-403-C01,From Shapefile,8e4dcecb-d5c1-4452-839e-8ad4851c902b,
371,x9/22/2020,31.8204549356546,-109.884159002572,9ce02c54-ef66-4b98-a097-a35d5d6d8eae,Holding Trap Pasture,03-05-01-00161-613-C01,From Shapefile,c276b072-d9b2-4a90-9951-fb4c4cc5b60d,
372,x10/17/2020,31.4887466123551,-110.679002847866,a05b7df9-4791-4dad-bb63-a39ebf1eb855,Bergier Pasture,03-05-03-00319-004-C05,From Shapefile,d3d507a1-cafd-4b98-a1e4-f7edaf2e778c,4745
373,x9/22/2020,42.9152241943084,-87.9408532395846,ee44fb65-0ee8-4fc6-a612-a56ddca3d1e1,MKE Parks,2016 plot 1,,54daf2b4-4490-4a5a-bcc0-9f48f2202954,
374,x9/22/2020,42.9148941665892,-87.9404684171013,ee44fb65-0ee8-4fc6-a612-a56ddca3d1e1,MKE Parks,2016 plot 2,,55358a68-2265-4312-9767-d23a2c7a2c15,
375,x9/22/2020,42.9150502534922,-87.9401032399886,ee44fb65-0ee8-4fc6-a612-a56ddca3d1e1,MKE Parks,2016 plot 3,,da31ec0c-3eda-450e-8187-2bbba1635285,
376,x9/22/2020,42.9123130795141,-87.9411519858783,ee44fb65-0ee8-4fc6-a612-a56ddca3d1e1,MKE Parks,control plot 1,,4bafd4d4-1305-4179-8afa-467956aa08e7,
377,x9/22/2020,42.9110391408457,-87.9405690595006,ee44fb65-0ee8-4fc6-a612-a56ddca3d1e1,MKE Parks,control plot 2,,ecabb41f-3020-4acd-adac-165a30489c4d,
